SMILES,HeavyAtoms,NumBonds,NumRings,MW
CN1C(=O)c2ccc3c4c(C(C)(C)C)cc5c6c(ccc(c7c(C(C)(C)C)cc(c2c37)C1=O)c64)C(=O)N(C)C5=O,40,46,7,530.6240000000004
Cc1cc2c3c(ccc4c5c(C)cc6c7c(ccc(c1c34)c75)C(=O)NC6=O)C(=O)NC2=O,32,38,7,418.4080000000002
Cc1cc2c3c(cc(C)c4c5ccc6c7c(ccc(c1c34)c75)C(=O)NC6=O)C(=O)NC2=O,32,38,7,418.40800000000013
O=C1c2ccc3c4ccc5c6c(cc(N7CCCCC7)c(c7c(N8CCCCC8)cc(c2c37)C(=O)N1C1CCCCC1)c64)C(=O)N(C1CCCCC1)C5=O,54,64,11,720.9139999999996
O=C1c2ccc3c4c(N5CCCCC5)cc5c6c(cc(N7CCCCC7)c(c7c(N8CCCCC8)cc(c2c37)C(=O)N1C1CCCCC1)c64)C(=O)N(C1CCCCC1)C5=O,60,71,12,804.0479999999992
CCCCCCC(CCCCCC)N1C(=O)c2ccc3c4c(N5CCOCC5)cc5c6c(cc(N7CCOCC7)c(c7c(N8CCOCC8)cc(c2c37)C1=O)c64)C(=O)N(C(CCCCCC)CCCCCC)C5=O,74,83,10,1010.3739999999985
CCCCCCC(CCCCCC)N1C(=O)c2ccc3c4c(N5CCCCC5)cc5c6c(cc(N7CCCCC7)c(c7c(N8CCCCC8)cc(c2c37)C1=O)c64)C(=O)N(C(CCCCCC)CCCCCC)C5=O,74,83,10,1004.4579999999983
CCCCCCC(CCCCCC)N1C(=O)c2ccc3c4ccc5c6c(cc(N7CCCCC7)c(c7c(N8CCCCC8)cc(c2c37)C1=O)c64)C(=O)N(C(CCCCCC)CCCCCC)C5=O,68,76,9,921.3239999999987
CCCCCCC(CCCCCC)N1C(=O)c2ccc3c4c(OCC)cc5c6c(cc(OCC)c(c7ccc(c2c37)C1=O)c64)C(=O)N(C(CCCCCC)CCCCCC)C5=O,62,68,7,843.1619999999994
CCCCCCC(CCCCCC)N1C(=O)c2ccc3c4ccc5c6c(cc(OC(C)CC)c(c7ccc(c2c37)C1=O)c64)C(=O)N(C(CCCCCC)CCCCCC)C5=O,61,67,7,827.1629999999993
CCCCCCC(CCCCCC)N1C(=O)c2ccc3c4c(OCCc5ccccc5)cc5c6c(cc(OCCc7ccccc7)c(c7ccc(c2c37)C1=O)c64)C(=O)N(C(CCCCCC)CCCCCC)C5=O,74,82,9,995.3579999999993
CCCCCCC(CCCCCC)N1C(=O)c2ccc3c4c(OCCCCCCCCO)cc5c6c(cc(OCCCCCCCCO)c(c7ccc(c2c37)C1=O)c64)C(=O)N(C(CCCCCC)CCCCCC)C5=O,76,82,7,1043.4839999999986
CCCCCCC(CCCCCC)N1C(=O)c2c(OCCCC)cc3c4cc(OCCCC)c5c6c(c(OCCCC)cc(c7cc(OCCCC)c(c2c37)C1=O)c64)C(=O)N(C(CCCCCC)CCCCCC)C5=O,76,82,7,1043.4839999999988
CCCCCCC(CCCCCC)N1C(=O)c2ccc3c4ccc5c6c(cc(OCCOCCOCCO)c(c7ccc(c2c37)C1=O)c64)C(=O)N(C(CCCCCC)CCCCCC)C5=O,66,72,7,903.2139999999991
CCCCCCC(CCCCCC)N1C(=O)c2ccc3c4ccc5c6c(cc(OCCO)c(c7ccc(c2c37)C1=O)c64)C(=O)N(C(CCCCCC)CCCCCC)C5=O,60,66,7,815.1079999999994
CCCCCCSc1cc2c3c(cc(SCCCCCC)c4c5ccc6c7c(ccc(c1c34)c75)C(=O)N(c1cc(C(C)(C)C)ccc1C(C)(C)C)C6=O)C(=O)N(c1cc(C(C)(C)C)ccc1C(C)(C)C)C2=O,72,80,9,999.4399999999994
CCCCCCC(CCCCCC)N1C(=O)c2ccc3c4ccc5c6c(cc(N7CCCCC7)c(c7ccc(c2c37)C1=O)c64)C(=O)N(C(CCCCCC)CCCCCC)C5=O,62,69,8,838.189999999999
CCCCCCSc1cc2c3c(ccc4c5ccc6c7c(ccc(c1c34)c75)C(=O)N(C(CCCCCC)CCCCCC)C6=O)C(=O)N(C(CCCCCC)CCCCCC)C2=O,63,69,7,871.2849999999991
CCCCCCSc1cc2c3c(ccc4c5ccc6c7c(ccc(c1c34)c75)C(=O)N(c1cc(C(C)(C)C)ccc1C(C)(C)C)C6=O)C(=O)N(c1cc(C(C)(C)C)ccc1C(C)(C)C)C2=O,65,73,9,883.2109999999997
CCCCCCC(CCCCCC)N1C(=O)c2ccc3c4ccc5c6c(cc(OCCCCCCCCO)c(c7ccc(c2c37)C1=O)c64)C(=O)N(C(CCCCCC)CCCCCC)C5=O,66,72,7,899.269999999999
CCCCCCC(CCCCCC)N1C(=O)c2ccc3c4c(SC(C)CC)cc5c6c(cc(SC(C)CC)c(c7ccc(c2c37)C1=O)c64)C(=O)N(C(CCCCCC)CCCCCC)C5=O,66,72,7,931.4059999999993
CCCCCCCCCCOc1cc2c3c(cc(OCCCC)c4c5ccc6c7c(ccc(c1c34)c75)C(=O)N(C(CCCCCC)CCCCCC)C6=O)C(=O)N(C(CCCCCC)CCCCCC)C2=O,72,78,7,983.4319999999987
CCCCCCC(CCCCCC)N1C(=O)c2ccc3c4c(N5CCCCC5)cc5c6c(ccc(c7c(N8CCCCC8)cc(c2c37)C1=O)c64)C(=O)N(C(CCCCCC)CCCCCC)C5=O,68,76,9,921.3239999999987
CCCCCCC(CCCCCC)N1C(=O)c2ccc3c4c(N5CCCCC5)cc5c6c(cc(N7CCCCC7)c(c7ccc(c2c37)C1=O)c64)C(=O)N(C(CCCCCC)CCCCCC)C5=O,68,76,9,921.3239999999987
CCCCCCSc1cc2c3c(cc(SCCCCCC)c4c5ccc6c7c(ccc(c1c34)c75)C(=O)N(C(CCCCCC)CCCCCC)C6=O)C(=O)N(C(CCCCCC)CCCCCC)C2=O,70,76,7,987.5139999999988
CCCCCCC(CCCCCC)N1C(=O)c2ccc3c4ccc5c6c(cc(SCc7ccccc7)c(c7ccc(c2c37)C1=O)c64)C(=O)N(C(CCCCCC)CCCCCC)C5=O,64,71,8,877.2479999999994
CCCCCCC(CCCCCC)N1C(=O)c2ccc3c4ccc5c6c(cc(SC(C)(C)C)c(c7ccc(c2c37)C1=O)c64)C(=O)N(C(CCCCCC)CCCCCC)C5=O,61,67,7,843.2309999999993
CCCCCCSc1cc2c3c(cc(OCCCC)c4c5ccc6c7c(ccc(c1c34)c75)C(=O)N(C(CCCCCC)CCCCCC)C6=O)C(=O)N(C(CCCCCC)CCCCCC)C2=O,68,74,7,943.3919999999989
CCCCCCC(CCCCCC)N1C(=O)c2ccc3c4ccc5c6c(cc(OCC)c(c7ccc(c2c37)C1=O)c64)C(=O)N(C(CCCCCC)CCCCCC)C5=O,59,65,7,799.1089999999994
CCCCCCC(CCCCCC)N1C(=O)c2ccc3c4c(OC(C)CC)cc5c6c(cc(OC(C)CC)c(c7ccc(c2c37)C1=O)c64)C(=O)N(C(CCCCCC)CCCCCC)C5=O,66,72,7,899.2699999999993
CCCCCCC(CCCCCC)N1C(=O)c2ccc3c4ccc5c6c(cc(OCCCC)c(c7ccc(c2c37)C1=O)c64)C(=O)N(C(CCCCCC)CCCCCC)C5=O,61,67,7,827.1629999999992
CCCCCCC(CCCCCC)N1C(=O)c2ccc3c4ccc5c6c(cc(OCCc7ccccc7)c(c7ccc(c2c37)C1=O)c64)C(=O)N(C(CCCCCC)CCCCCC)C5=O,65,72,8,875.2069999999993
CCCCCCC(CCCCCC)N1C(=O)c2ccc3c4c(OCCCC)cc5c6c(cc(OCCCC)c(c7ccc(c2c37)C1=O)c64)C(=O)N(C(CCCCCC)CCCCCC)C5=O,66,72,7,899.2699999999991
CCCCCCCCSc1cc2c3c(ccc4c5ccc6c7c(ccc(c1c34)c75)C(=O)N(C(CCCCCC)CCCCCC)C6=O)C(=O)N(C(CCCCCC)CCCCCC)C2=O,65,71,7,899.3389999999989
CCCCCCC(CCCCCC)N1C(=O)c2ccc3c4ccc5c6c(cc(OCc7ccccc7)c(c7ccc(c2c37)C1=O)c64)C(=O)N(C(CCCCCC)CCCCCC)C5=O,64,71,8,861.1799999999994
CCCCCCC(CCCCCC)N1C(=O)c2ccc3c4c(SC(C)(C)C)cc5c6c(cc(SC(C)(C)C)c(c7ccc(c2c37)C1=O)c64)C(=O)N(C(CCCCCC)CCCCCC)C5=O,66,72,7,931.4059999999993
CCCCCCC(CCCCCC)N1C(=O)c2ccc3c4c(OCC(C)C)cc5c6c(cc(OCC(C)C)c(c7ccc(c2c37)C1=O)c64)C(=O)N(C(CCCCCC)CCCCCC)C5=O,66,72,7,899.2699999999993
CCCCCCC(CCCCCC)N1C(=O)c2ccc3c4ccc5c6c(cc(SC(C)CC)c(c7ccc(c2c37)C1=O)c64)C(=O)N(C(CCCCCC)CCCCCC)C5=O,61,67,7,843.2309999999993
CCCCCCCCSc1cc2c3c(cc(SCCCCCCCC)c4c5ccc6c7c(ccc(c1c34)c75)C(=O)N(C(CCCCCC)CCCCCC)C6=O)C(=O)N(C(CCCCCC)CCCCCC)C2=O,74,80,7,1043.621999999999
CCCCCCC(CCCCCC)N1C(=O)c2ccc3c4c(N5CCN(C)CC5)cc5c6c(ccc(c7c(N8CCN(C)CC8)cc(c2c37)C1=O)c64)C(=O)N(C(CCCCCC)CCCCCC)C5=O,70,78,9,951.3539999999987
CCCCCCC(CCCCCC)N1C(=O)c2ccc3c4ccc5c6c(cc(N7CCN(C)CC7)c(c7ccc(c2c37)C1=O)c64)C(=O)N(C(CCCCCC)CCCCCC)C5=O,63,70,8,853.204999999999
CCCCCCC(CCCCCC)N1C(=O)c2ccc3c4ccc5c6c(cc(Nc7ccccc7)c(c7ccc(c2c37)C1=O)c64)C(=O)N(C(CCCCCC)CCCCCC)C5=O,63,70,8,846.1689999999994
CCCCCCCCCCSc1cc2c3c(ccc4c5ccc6c7c(ccc(c1c34)c75)C(=O)N(C(CCCCCC)CCCCCC)C6=O)C(=O)N(C(CCCCCC)CCCCCC)C2=O,67,73,7,927.3929999999988
CCCCCCC(CCCCCC)N1C(=O)c2ccc3c4c(OC)cc5c6c(cc(OC)c(c7ccc(c2c37)C1=O)c64)C(=O)N(C(CCCCCC)CCCCCC)C5=O,60,66,7,815.1079999999995
CCCCCCC(CCCCCC)N1C(=O)c2ccc3c4ccc5c6c(cc(OCC(C)C)c(c7ccc(c2c37)C1=O)c64)C(=O)N(C(CCCCCC)CCCCCC)C5=O,61,67,7,827.1629999999993
CCCCCCCCCCOc1cc2c3c(ccc4c5ccc6c7c(ccc(c1c34)c75)C(=O)N(C(CCCCCC)CCCCCC)C6=O)C(=O)N(C(CCCCCC)CCCCCC)C2=O,67,73,7,911.3249999999988
CCCCCCC(CCCCCC)N1C(=O)c2ccc3c4c(N5CCOCC5)cc5c6c(cc(N7CCOCC7)c(c7ccc(c2c37)C1=O)c64)C(=O)N(C(CCCCCC)CCCCCC)C5=O,68,76,9,925.2679999999989
CCCCCCC(CCCCCC)N1C(=O)c2ccc3c4c(N5CCOCC5)cc5c6c(ccc(c7c(N8CCOCC8)cc(c2c37)C1=O)c64)C(=O)N(C(CCCCCC)CCCCCC)C5=O,68,76,9,925.2679999999989
CCCCCCC(CCCCCC)N1C(=O)c2ccc3c4c(N5CCNCC5)cc5c6c(cc(N7CCN(C)CC7)c(c7ccc(c2c37)C1=O)c64)C(=O)N(C(CCCCCC)CCCCCC)C5=O,69,77,9,937.3269999999987
CCCCCCC(CCCCCC)N1C(=O)c2ccc3c4c(SCc5ccccc5)cc5c6c(cc(SCc7ccccc7)c(c7ccc(c2c37)C1=O)c64)C(=O)N(C(CCCCCC)CCCCCC)C5=O,72,80,9,999.4399999999994
CCCCC(C)N1C(=O)c2ccc3c4c(C#N)cc5c6c(cc(C#N)c(c7ccc(c2c37)C1=O)c64)C(=O)N(C(C)CCCC)C5=O,46,52,7,608.6980000000001
CC(C)=CCCC(C)CCOc1ccc(CN2C(=O)c3ccc4c5c(C#N)cc6c7c(ccc(c8c(C#N)cc(c3c48)C2=O)c75)C(=O)N(Cc2ccc(OCCC(C)CCC=C(C)C)cc2)C6=O)cc1,70,78,9,929.1299999999995
N#Cc1cc2c3c(ccc4c5c(C#N)cc6c7c(ccc(c1c34)c75)C(=O)N(c1ccc(Cc3ccccc3)cc1)C6=O)C(=O)N(c1ccc(Cc3ccccc3)cc1)C2=O,60,70,11,772.82
CCCCCCCOc1ccc(N2C(=O)c3ccc4c5c(C#N)cc6c7c(cc(C#N)c(c8ccc(c3c48)C2=O)c75)C(=O)N(c2ccc(OCCCCCCC)cc2)C6=O)cc1,62,70,9,820.9459999999998
CCCCCCCCCCCCc1ccc(N2C(=O)c3ccc4c5c(C#N)cc6c7c(cc(C#N)c(c8ccc(c3c48)C2=O)c75)C(=O)N(c2ccc(CCCCCCCCCCCC)cc2)C6=O)cc1,70,78,9,929.2179999999993
N#Cc1cc2c3c(ccc4c5c(C#N)cc6c7c(ccc(c1c34)c75)C(=O)N(c1ccc(-c3ccccc3)cc1)C6=O)C(=O)N(c1ccc(-c3ccccc3)cc1)C2=O,58,68,11,744.7660000000002
CCCCC(CC)N1C(=O)c2ccc3c4c(C#N)cc5c6c(ccc(c7c(C#N)cc(c2c37)C1=O)c64)C(=O)N(C(CC)CCCC)C5=O,48,54,7,636.752
CCC(CC)N1C(=O)c2ccc3c4c(C#N)cc5c6c(cc(C#N)c(c7ccc(c2c37)C1=O)c64)C(=O)N(C(CC)CC)C5=O,44,50,7,580.6440000000003
N#Cc1cc2c3c(cc(C#N)c4c5ccc6c7c(ccc(c1c34)c75)C(=O)N(c1ccc(Cc3ccccc3)cc1)C6=O)C(=O)N(c1ccc(Cc3ccccc3)cc1)C2=O,60,70,11,772.82
CCCCC(CC)N1C(=O)c2ccc3c4c(C#N)cc5c6c(cc(C#N)c(c7ccc(c2c37)C1=O)c64)C(=O)N(C(CC)CCCC)C5=O,48,54,7,636.7520000000001
N#Cc1cc2c3c(cc(C#N)c4c5ccc6c7c(ccc(c1c34)c75)C(=O)N(c1ccc(-c3ccccc3)cc1)C6=O)C(=O)N(c1ccc(-c3ccccc3)cc1)C2=O,58,68,11,744.7660000000002
CC(C)=CCCC(C)CCc1ccc(N2C(=O)c3ccc4c5c(C#N)cc6c7c(cc(C#N)c(c8ccc(c3c48)C2=O)c75)C(=O)N(c2ccc(CCC(C)CCC=C(C)C)cc2)C6=O)cc1,66,74,9,869.0779999999997
CCCCCCCCCCCCc1ccc(N2C(=O)c3ccc4c5c(C#N)cc6c7c(ccc(c8c(C#N)cc(c3c48)C2=O)c75)C(=O)N(c2ccc(CCCCCCCCCCCC)cc2)C6=O)cc1,70,78,9,929.2179999999992
N#Cc1cc2c3c(ccc4c5c(C#N)cc6c7c(ccc(c1c34)c75)C(=O)N(Cc1ccccc1)C6=O)C(=O)N(Cc1ccccc1)C2=O,48,56,9,620.6240000000001
CCCCCC(CC)N1C(=O)c2ccc3c4c(C#N)cc5c6c(cc(C#N)c(c7ccc(c2c37)C1=O)c64)C(=O)N(C(CC)CCCCC)C5=O,50,56,7,664.8059999999998
N#Cc1cc2c3c(cc(C#N)c4c5ccc6c7c(ccc(c1c34)c75)C(=O)N(Cc1ccccc1)C6=O)C(=O)N(Cc1ccccc1)C2=O,48,56,9,620.6240000000004
CCC(C)c1ccc(N2C(=O)c3ccc4c5c(C#N)cc6c7c(ccc(c8c(C#N)cc(c3c48)C2=O)c75)C(=O)N(c2ccc(C(C)CC)cc2)C6=O)cc1,54,62,9,704.7860000000001
CCC(C)c1ccc(N2C(=O)c3ccc4c5c(C#N)cc6c7c(cc(C#N)c(c8ccc(c3c48)C2=O)c75)C(=O)N(c2ccc(C(C)CC)cc2)C6=O)cc1,54,62,9,704.7860000000001
CCCCCCCOc1ccc(N2C(=O)c3ccc4c5c(C#N)cc6c7c(ccc(c8c(C#N)cc(c3c48)C2=O)c75)C(=O)N(c2ccc(OCCCCCCC)cc2)C6=O)cc1,62,70,9,820.9459999999997
CCCCCC(CC)N1C(=O)c2ccc3c4c(C#N)cc5c6c(ccc(c7c(C#N)cc(c2c37)C1=O)c64)C(=O)N(C(CC)CCCCC)C5=O,50,56,7,664.8059999999998
CCCC(CC)N1C(=O)c2ccc3c4c(C#N)cc5c6c(cc(C#N)c(c7ccc(c2c37)C1=O)c64)C(=O)N(C(CC)CCC)C5=O,46,52,7,608.6980000000002
CC(C)CC(C)N1C(=O)c2ccc3c4c(C#N)cc5c6c(cc(C#N)c(c7ccc(c2c37)C1=O)c64)C(=O)N(C(C)CC(C)C)C5=O,46,52,7,608.6980000000002
CC(C)=CCCC(C)CCOc1ccc(CN2C(=O)c3ccc4c5c(C#N)cc6c7c(cc(C#N)c(c8ccc(c3c48)C2=O)c75)C(=O)N(Cc2ccc(OCCC(C)CCC=C(C)C)cc2)C6=O)cc1,70,78,9,929.1299999999997
CCCC(C)N1C(=O)c2ccc3c4c(C#N)cc5c6c(cc(C#N)c(c7ccc(c2c37)C1=O)c64)C(=O)N(C(C)CCC)C5=O,44,50,7,580.6440000000003
CC(C)=CCCC(C)CCc1ccc(N2C(=O)c3ccc4c5c(C#N)cc6c7c(ccc(c8c(C#N)cc(c3c48)C2=O)c75)C(=O)N(c2ccc(CCC(C)CCC=C(C)C)cc2)C6=O)cc1,66,74,9,869.0779999999997
CCCCC(CC)CN1C(=O)c2cc(C#N)c3c4c(C#N)cc5c6c(cc(C#N)c(c7c(C#N)cc(c2c37)C1=O)c64)C(=O)N(CC(CC)CCCC)C5=O,54,60,7,714.8259999999998
CC(C)c1cccc(C(C)C)c1N1C(=O)c2ccc3c4c(C#N)cc5c6c(cc(C#N)c(c7ccc(c2c37)C1=O)c64)C(=O)N(c1c(C(C)C)cccc1C(C)C)C5=O,58,66,9,760.894
CC(C)c1cccc(C(C)C)c1N1C(=O)c2ccc3c4c(C#N)cc5c6c(ccc(c7c(C#N)cc(c2c37)C1=O)c64)C(=O)N(c1c(C(C)C)cccc1C(C)C)C5=O,58,66,9,760.8939999999999
CC(C)c1cccc(C(C)C)c1N1C(=O)c2cc(C#N)c3c4c(C#N)cc5c6c(cc(C#N)c(c7c(C#N)cc(c2c37)C1=O)c64)C(=O)N(c1c(C(C)C)cccc1C(C)C)C5=O,62,70,9,810.9139999999999
CCCCC(CC)N1C(=O)c2cc(N=C=S)c3c4c(N=C=S)cc5c6c(cc(SC#N)c(c7c(SC#N)cc(c2c37)C1=O)c64)C(=O)N(C(CC)CCCC)C5=O,56,62,7,815.0399999999998
CCCCC(C)N1C(=O)c2ccc3c4c(SC#N)cc5c6c(ccc(c7c(N=C=S)cc(c2c37)C1=O)c64)C(=O)N(C(C)CCCC)C5=O,48,54,7,672.8320000000002
CCCCC(C)N1C(=O)c2ccc3c4c(N=C=S)cc5c6c(cc(SC#N)c(c7ccc(c2c37)C1=O)c64)C(=O)N(C(C)CCCC)C5=O,48,54,7,672.8320000000002
CCCCC(C)N1C(=O)c2cc(N=C=S)c3c4c(N=C=S)cc5c6c(cc(SC#N)c(c7c(SC#N)cc(c2c37)C1=O)c64)C(=O)N(C(C)CCCC)C5=O,54,60,7,786.986
CCCCC(CC)N1C(=O)c2ccc3c4c(SC#N)cc5c6c(ccc(c7c(N=C=S)cc(c2c37)C1=O)c64)C(=O)N(C(CC)CCCC)C5=O,50,56,7,700.886
CCCCC(CC)N1C(=O)c2ccc3c4c(N=C=S)cc5c6c(cc(SC#N)c(c7ccc(c2c37)C1=O)c64)C(=O)N(C(CC)CCCC)C5=O,50,56,7,700.8860000000001
CCCCC(CC)CN1C(=O)c2ccc3c4c(N=C=S)cc5c6c(cc(SC#N)c(c7ccc(c2c37)C1=O)c64)C(=O)N(CC(CC)CCCC)C5=O,52,58,7,728.9399999999999
CCCCC(CC)CN1C(=O)c2ccc3c4c(SC#N)cc5c6c(ccc(c7c(N=C=S)cc(c2c37)C1=O)c64)C(=O)N(CC(CC)CCCC)C5=O,52,58,7,728.9399999999998
CCCCC(CC)CN1C(=O)c2cc(N=C=S)c3c4c(N=C=S)cc5c6c(cc(SC#N)c(c7c(SC#N)cc(c2c37)C1=O)c64)C(=O)N(CC(CC)CCCC)C5=O,58,64,7,843.0939999999999
CCCCC(C)N1C(=O)c2cc(C#N)c3c4c(C#N)cc5c6c(cc(C#N)c(c7c(C#N)cc(c2c37)C1=O)c64)C(=O)N(C(C)CCCC)C5=O,50,56,7,658.7179999999998
COc1ccc(CCN2C(=O)c3ccc4c5ccc6c7c(ccc(c8ccc(c3c48)C2=O)c75)C(=O)N(CCc2ccc(OC)cc2)C6=O)cc1,50,58,9,658.7100000000003
Cc1ccc2c(c1)C(=O)c1cc(-c3cc4c5c(ccc6c7c(C)cc8c9c(ccc(c3c56)c97)C(=O)N(C)C8=O)C(=O)N(C)C4=O)ccc1-2,48,57,10,624.6520000000003
Cc1cc2sc3cc(-c4cc5c6c(ccc7c8c(C)cc9c%10c(ccc(c4c67)c%108)C(=O)N(C)C9=O)C(=O)N(C)C5=O)sc3c2s1,45,54,10,640.7670000000003
Cc1ccc(Sc2cc3c4c(ccc5c6c(Sc7ccc(C)cc7)cc7c8c(ccc(c2c45)c86)C(=O)N(c2c(C(C)C)cccc2C(C)C)C7=O)C(=O)N(c2c(C(C)C)cccc2C(C)C)C3=O)cc1,70,80,11,955.2579999999997
Cc1ccc(Sc2cc3c4c(ccc5c6c(Sc7ccc(C8CCCC8)cc7)cc7c8c(ccc(c2c45)c86)C(=O)N(c2c(C(C)C)cccc2C(C)C)C7=O)C(=O)N(c2c(C(C)C)cccc2C(C)C)C3=O)cc1,74,85,12,1009.3499999999995
Cc1cc(N2C(=O)c3ccc4c5c(C)cc6c7c(ccc(c8c(C)cc(c3c48)C2=O)c75)C(=O)N(c2cc(C)c(C)c(C)c2)C6=O)cc(C)c1C,50,58,9,654.7660000000001
Cc1cc2c3c(ccc4c5c(C)cc6c7c(ccc(c1c34)c75)C(=O)N(CC(C)C)C6=O)C(=O)N(CC(C)C)C2=O,40,46,7,530.6240000000003
CCC(C)C(C)(CC)CC(c1ccccc1)C(C)(CC)CCN1C(=O)c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C1=O)c64)C(=O)N(CCC(C)(CC)C(CC(C)(CC)C(C)CC)c1ccccc1)C5=O,74,82,9,991.4139999999996
Cc1cc2c3c(ccc4c5c(N=C=S)cc6c7c(ccc(c1c34)c75)C(=O)N(CCc1ccccc1)C6=O)C(=O)N(CCc1ccccc1)C2=O,50,58,9,669.7620000000001
CC(=N)c1cc2c3c(ccc4c5c(-c6nc(N(C)C)nc(N(C)C)n6)cc6c7c(ccc(c1c34)c75)C(=O)N(c1c(C(C)C)cccc1C(C)C)C6=O)C(=O)N(c1c(C(C)C)cccc1C(C)C)C2=O,69,78,10,917.1269999999995
CC(C)c1cccc(C(C)C)c1N1C(=O)c2ccc3c4c(-c5cccs5)cc5c6c(ccc(c7c(C8=CC=CSC8)cc(c2c37)C1=O)c64)C(=O)N(c1c(C(C)C)cccc1C(C)C)C5=O,65,75,11,889.155
CCC(CC)N1C(=O)c2ccc3c4c(OC(C)(C)CCOC(C)(C)CC)cc5c6c(ccc(c7c(C)cc(c2c37)C1=O)c64)C(=O)N(C(CC)CC)C5=O,53,59,7,716.9189999999999
CC(C)c1cccc(C(C)C)c1N1C(=O)c2ccc3c4c(Oc5ccc(C(C)(C)C)cc5)cc5c6c(ccc(c7c(O)cc(c2c37)C1=O)c64)C(=O)N(c1c(C(C)C)cccc1C(C)C)C5=O,66,75,10,875.078
CCC(CC)N1C(=O)c2ccc3c4ccc5c6c(cc(SCCC(=O)On7c(O)ccc7O)c(c7ccc(c2c37)C1=O)c64)C(=O)N(C(CC)CC)C5=O,53,60,8,731.8270000000002
Cc1cccc(C)c1-c1c2c3c(ccc4c5ccc6c7c(ccc(c(c1-c1c(C)cccc1C)c34)c75)C(=O)NC6=O)C(=O)NC2=O,46,54,9,598.6580000000002
[C-]#[N+]c1cc2c3c(ccc4c5c(C#N)cc6c7c(ccc(c1c34)c75)C(=O)N(C(C)CCCCC)C6=O)C(=O)N(C(C)CCCCC)C2=O,48,54,7,636.752
CCCCC(C)N1C(=O)c2ccc3c4c(N=C=S)cc5c6c(ccc(c7c(C)cc(c2c37)C1=O)c64)C(=O)N(C(C)CCCC)C5=O,46,52,7,629.7820000000003
[C-]#[N+]c1cc2c3c(ccc4c5c(C#N)cc6c7c(ccc(c1c34)c75)C(=O)N(C(CC)CCC)C6=O)C(=O)N(C(CC)CCC)C2=O,46,52,7,608.6980000000002
[C-]#[N+]c1cc2c3c(ccc4c5c(C#N)cc6c7c(ccc(c1c34)c75)C(=O)N(C(C)CCCCC)C6=O)C(=O)N(C(C)CCCCC)C2=O,48,54,7,636.752
[C-]#[N+]c1cc2c3c(ccc4c5c(C#N)cc6c7c(ccc(c1c34)c75)C(=O)N(C(C)CCC)C6=O)C(=O)N(C(C)CCC)C2=O,44,50,7,580.6440000000002
CCCCCCCC(CCCCCCC)N1C(=O)c2c(C)cc3c4cc(C)c5c6c(c(C)cc(c7cc(C)c(c2c37)C1=O)c64)C(=O)N(C(CCCCCCC)CCCCCCC)C5=O,64,70,7,867.2719999999993
C=CC=C(SC)c1cc2c3c(ccc4c5c(-c6cccs6)cc6c7c(ccc(c1c34)c75)C(=O)N(CC(CC)CCCC)C6=O)C(=O)N(CC(CC)CCCC)C2=O,57,64,8,795.0829999999999
CCc1cc2c3c(ccc4c5ccc6c7c(ccc(c1c34)c75)C(=O)NC6=O)C(=O)NC2=O,32,38,7,418.40800000000013
Cc1cc2c3c(ccc4c5ccc6c7c(ccc(c1c34)c75)C(=O)NC6=O)C(=O)NC2=O,31,37,7,404.3810000000001
[C-]#[N+]c1cc2c3c(ccc4c5c(C#N)cc6c7c(ccc(c1c34)c75)C(=O)N(C(C)CCCC)C6=O)C(=O)N(C(C)CCCC)C2=O,46,52,7,608.6980000000002
NS(=O)(=O)c1ccc(N2C(=O)c3ccc4c5ccc6c7c(ccc(c8ccc(c3c48)C2=O)c75)C(=O)N(c2ccc(S(N)(=O)=O)cc2)C6=O)cc1,50,58,9,700.7100000000003
CCCCCCCCCCCCCCCCCCSc1ccc(N2C(=O)c3ccc4c5ccc6c7c(ccc(c8ccc(c3c48)C2=O)c75)C(=O)N(c2ccc(SCCCCCCCCCCCCCCCCCC)cc2)C6=O)cc1,80,88,9,1111.655999999999
CCCCCCCCCCCCCCCCCCN1C(=O)c2ccc3c4c([N+](=O)[O-])cc5c6c(ccc(c7c([N+](=O)[O-])cc(c2c37)C1=O)c64)C(=O)N(CCCCCCCCCCCCCCCCCC)C5=O,72,78,7,985.3199999999989
Nc1ccc(S(=O)(=O)c2ccc(N3C(=O)c4ccc5c6ccc7c8c(ccc(c9ccc(c4c59)C3=O)c86)C(=O)N(c3ccc(S(=O)(=O)c4ccc(N)cc4)cc3)C7=O)cc2)cc1,62,72,11,852.9060000000002
CCCCCCCCCCSc1ccc(N2C(=O)c3ccc4c5ccc6c7c(ccc(c8ccc(c3c48)C2=O)c75)C(=O)N(c2ccc(SCCCCCCCCCC)cc2)C6=O)cc1,64,72,9,887.2239999999996
CN1CCCC(CN2C(=O)c3ccc4c5ccc6c7c(ccc(c8ccc(c3c48)C2=O)c75)C(=O)N(CC2CCCN(C)C2)C6=O)C1,46,54,9,612.73
CN1CCC(CN2C(=O)c3ccc4c5ccc6c7c(ccc(c8ccc(c3c48)C2=O)c75)C(=O)N(CC2CCN(C)CC2)C6=O)CC1,46,54,9,612.73
O=C1c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C(=O)N1Cc1ccc(N2CCCCC2)cc1)c64)C(=O)N(Cc1ccc(N2CCCCC2)cc1)C5=O,56,66,11,736.8719999999997
